Word,Count
architecture,2
GL_OES_packed_depth_stencil,2
GL_OES_vertex_half_float,2
\modulator"\);\,2
(1-srcA)),2
SDL_NONSHAPEABLE_WINDOW,2
Parse,2
SDL_HapticOpen(),2
!=,2
SDL_TLSCreate(),2
GL_EXT_shader_io_blocks,2
GL_SGIX_vertex_preclip_hint,2
smaller,2
----------------------------------,2
EGL_ANDROID_front_buffer_auto_refresh,2
legacy,2
WGL_EXT_create_context_es2_profile,2
expensive,2
srcC,2
Enable/disable,2
GL_VIV_shader_binary,2
\@file,\,2
GLX_MESA_swap_control,2
clang,2
SDL_CreateSystemCursor(),2
GL_SGIX_color_table_index_mode,2
\len,\,2
\cond,2
outstanding,2
Context,2
::SDL_HAT_LEFTUP,2
factors,2
report,2
\etc),\,2
SDL_GetWindowPosition(),2
GL_EXT_texture_rectangle,2
WGL_EXT_multisample,2
khronos_float_t,2
GL_VERSION_4_6,2
GL_EXT_copy_image,2
GL_IMG_multisampled_render_to_texture,2
booleans,2
faster,2
EXT,2
attack_level,2
guid,2
c,2
typically,2
send,2
GL_NV_fill_rectangle,2
http://www.khronos.org/registry/implementers_guide.pdf,2
WGL_NV_float_buffer,2
creates,2
unconditionally,2
WGL_ARB_multisample,2
framebuffer,2
potential,2
\SDL_TRUE,\,2
glyphs,2
GL_SGIX_texture_supersample,2
KHRONOS_APIATTRIBUTES;,2
\which,\,2
SDL_TLSGet(),2
Network-enabled,2
GL_ARB_gpu_shader_int64,2
moment,2
\version,\,2
enables,2
comparisons,2
WGL_EXT_make_current_read,2
LP64,2
Information,2
handy,2
SDL_HAPTIC_LEFTRIGHT,2
SDL_MaximizeWindow(),2
Non-zero,2
GL_SGIS_multitexture,2
GL_EXT_memory_object_win32,2
SECTION,2
Marks,2
I'm,2
Accumulation,2
GL_SGIS_color_range,2
2013),2
GL_EXT_gpu_shader5,2
\0,0\,2
\Policy"\\,2
HAVE__STRLWR,2
__khrplatform_h_,2
referenced,2
help,2
GL_OES_texture_npot,2
information:,2
GLX_ARB_create_context_robustness,2
ARM,2
Clear),2
row,2
launched,2
\(apple),\,2
GL_ARB_polygon_offset_clamp,2
unchanged,2
equal,2
implied;,2
'long',2
knowing,2
GL_REGAL_ES1_0_compatibility,2
SDL_DequeueAudio(),2
assets,2
years,2
GL_NV_gpu_multicast,2
GL_SGIX_fog_blend,2
\%s\n"\,\,2
\RandomUint64BoundaryValue(0,\,2
positional,2
assert;,2
WGL_ARB_extensions_string,2
SDL_AssertionHandler,2
\means,\,2
GL_EXT_fragment_lighting,2
GL_NV_draw_vulkan_image,2
GL_OES_texture_half_float_linear,2
SDL_HapticNumEffects,2
\preset,\,2
GL_OES_mapbuffer,2
WGL_I3D_digital_video_control,2
AMD,2
GL_SGIX_packed_6bytes,2
EGL_KHR_mutable_render_buffer,2
GL_ARB_sparse_buffer,2
SDL_WINDOW_BORDERLESS,2
carry,2
GL_NV_texture_compression_s3tc,2
please,2
testing,2
cvt->buf,2
\PC,\,2
src),2
overflow,2
joystick's,2
WGL_EXT_swap_control,2
evaluate,2
\16,\,2
WGL_I3D_swap_frame_lock,2
non-Apple,2
\pass,\,2
\arg1,\,2
wildly,2
sufficient,2
GL_AMD_gpu_shader_half_float,2
GL_EXT_clear_texture,2
funcname(,2
GL_EXT_texture_env,2
Relative,2
\"\Game\,2
GL_KHR_robustness,2
consists,2
Prints,2
treat,2
khronos_int64_t,2
(::SDL_JoystickID),2
WGL_NV_DX_interop,2
2.0.4,2
reasonable,2
WGL_ARB_create_context_no_error,2
choosing,2
Prototypes,2
GL_ARB_derivative_control,2
SDL_Init():,2
WGL_ARB_pbuffer,2
ERROR,2
\signal,\,2
GL_KHR_blend_equation_advanced_coherent,2
addresses,2
Change,2
Control,2
GLX_EXT_framebuffer_sRGB,2
GLX_SGI_cushion,2
msg);,2
Sep,2
GL_NV_viewport_array,2
8.0,2
\"\fullscreen"\\,2
typedef,2
SDL_HapticClose(haptic);,2
APPLE,2
duration_ms,2
GLX_EXT_swap_control_tear,2
swaps,2
namespace,2
KHR,2
SDL_RWop,2
MSB,2
synchronization,2
streams,2
dequeueing,2
+Y,2
parsing,2
GLX_INTEL_swap_event,2
GL_EXT_pvrtc_sRGB,2
HAVE__ULTOA,2
GLX_NV_robustness_video_memory_purge,2
\volume,\,2
::SDL_HAT_DOWN,2
OpenAL,2
SDL_SENSOR_INVALID,2
GL_NV_depth_nonlinear,2
attenuation,2
GL_SGIX_pixel_texture_bits,2
\level,\,2
(60,2
GL_ARM_shader_framebuffer_fetch_depth_stencil,2
late,2
__WINRT__,2
present,2
attach,2
checking,2
Current,2
\(Wed,\,2
50%,2
Halt,2
\RandomUint32BoundaryValue(0,\,2
\for,\,2
home,2
subtype,2
khronos_uint64_t,2
far),2
issues,2
queueing;,2
separator,2
\backend,\,2
generators,2
GL_SGIX_mpeg2,2
rects,2
SDL_GetNumVideoDrivers(),2
acts,2
Changes,2
pathType,2
\8,\,2
\0.5,\,2
EGL_EXT_image_dma_buf_import_modifiers,2
SDL_KEYUP,2
GLX_VERSION_1_2,2
GLX_EXT_buffer_age,2
(gamma,2
GL_SGIS_shared_multisample,2
jni.h,2
GL_SGIX_occlusion_instrument,2
GL_SGIX_pixel_texture_lod,2
completes,2
GL_EXT_YUV_target,2
gl,2
(3,2
GL_EXT_texture_edge_clamp,2
SDL_GetClipboardText(),2
Spherical,2
GLX_ATI_render_texture,2
\that,\,2
meaningless,2
delays,2
North,2
GLX_NV_delay_before_swap,2
GLX_SGIX_video_resize,2
Jun,2
Also,2
GL_QCOM_framebuffer_foveated,2
fmt,2
Multiply,2
(Mac:,2
GLX_EXT_import_context,2
GLX_MESA_agp_offset,2
\resized,\,2
GL_EXT_draw_elements_base_vertex,2
\interval,\,2
GLEW,2
SDL_HitTest,2
RWFrom,2
BT.709,2
PSE_INSTANCE_DIDCHANGEVIEW,1
\::SDL_AUDIODEVICEADDED,\,1
GL_SGIX_fragment_lighting,1
count-1,1
\TSF_MALLOC,\,1
GameController,1
radians,1
newline,1
uses),1
Mix_HaltChannel(),1
SDL_HINT_GAMECONTROLLERCONFIG,1
(SDL_HapticQuery(haptic),1
begin/complete,1
lines_,1
logging,1
Maybe,1
SDL_test_md5.h,1
muted,1
(MIT),1
PAN_MSB,1
scanned,1
MessageBox,1
SDKs,1
JoystickGUID,1
*value),1
sort,1
(faster),1
Upitch,1
2/17/90,1
samples),1
imposes,1
\once,\,1
\recent"\\,1
placement,1
dragons,1
\TSF_MEMCPY,\,1
Cleanup,1
links,1
\endlink,1
AlphaFunction,1
SDL_Vulkan_CreateSurface,1
explicit,1
timers,1
sensors:,1
Destroys,1
segments,1
CRITICAL,1
sorted,1
\versions,\,1
charged,1
OSes,1
South,1
addUnsupportedOpcode(generator_name);,1
aX,1
press,1
neccesary,1
Between,1
canvas,1
Timidity,1
\symbols/types,\,1
\caller,\,1
\VK_EXT_DEBUG_REPORT_EXTENSION_NAME,\,1
\TEST_RESULT_FAILED,\,1
(src/filesystem/dummy/\*.c),1
TextureUnit,1
Platforms,1
SDL_GetTextureColorMod(),1
patchlevels,1
SDL_syscond.c,1
gate,1
thread-UNsafe,1
SDL_sysmutex.c,1
displayIndex,1
(ZLIB),1
optional,1
3376260,1
'mix_func',1
\item->linenum,\,1
(0x7FFF),1
DOLLAR,1
Y0+U0+Y1+V0,1
\rendering,\,1
\files,\,1
&info),1
Suites,1
\emulator,\,1
someone,1
\%s.\\n"\,\,1
application-specific,1
cycling,1
\libraries,\,1
set_bank_preset,1
*const,1
GL_FRONT_AND_BACK,1
nJoysticks,1
defined(SDL_VIDEO_DRIVER_X11),1
\::SDL_WINDOW_FULLSCREEN,\,1
|.-----.|,1
__pnacl__,1
choose,1
names;,1
time_length:,1
TML_CONTROL_CHANGE,1
Vpitch,1
36000:,1
SDL_HapticClose(),1
SDL_SCANCODE_LOCKINGNUMLOCK,1
BlendingFactorDest,1
\elapsed,\,1
Rmask,1
Fails,1
GL_LINEAR,1
lib,1
SDL_RendererInfo,1
*audio_buf,1
Logic,1
values),1
our,1
SDL_NumJoysticks();,1
forever,1
safety:,1
\"\Play"\\,1
\then,\,1
Shaders,1
\"\-ei"\\,1
completeness,1
SDL_HINT_ANDROID_APK_EXPANSION_PATCH_FILE_VERSION,1
synthesizer,1
33,1
allocates,1
lacking,1
\RandomSint64BoundaryValue(-10,\,1
SDL_opengl_h_,1
Damper,1
testSuites,1
::SDL_SYSWMEVENT,1
\Phone,\,1
Ported,1
2007-2009,1
specially;,1
5:,1
(foreground),1
uppercase,1
MFi,1
value:,1
unplugged,1
SDL_AssertData,1
Register,1
Initialization,1
(event.user.*),1
groups,1
SDL_blendmode.h,1
22:35:34,1
\effect_id,\,1
Yen,1
\"\distance"\\,1
signature,1
Timecents,1
SDL_HapticUnpause(),1
\min,\,1
(can,1
unsupported),1
\megabytes,\,1
posted,1
reverse,1
repeats,1
KMOD_MODE,1
spaces,1
SDL_atomic_h_,1
aid,1
SDL_INVALID_SHAPE_ARGUMENT,1
\(mem,\,1
(event.text.*),1
(via,1
Imagination,1
\::SDL_HAPTIC_LEFTRIGHT,\,1
delay;,1
dstRGBA,1
</code>,1
ALL_CTRL_OFF,1
obscured,1
\"\"\,\,1
ratio,1
\"\StaysOnTop"\,\,1
edition,1
Passes,1
preprocessor,1
AVAudioSessionCategoryAmbient,1
output_channels,1
SDL_HAPTIC_INERTIA,1
Determine,1
::SDL_SENSORUPDATE,1
\4),\,1
stretch,1
tml_load*,1
(ARM,1
\"\count\,1
effect's,1
NO-BREAKSPACE,1
macro...the,1
terminating,1
tsf_note*,1
plus,1
natural,1
encoder,1
network-enabled,1
\keys,\,1
WIDTH,1
\JNIEnv*,\,1
SDL_ASSERT_LEVEL,1
glEGLImageTargetTexture2DOES,1
evaluates,1
them),1
SDL_TLSID,1
49,1
inertia,1
BANK_SELECT_LSB,1
\constant),\,1
records,1
SDL_JoystickOpen(),1
\|||/,1
Blend,1
(test,1
128-bit,1
SD,1
#endif,1
01,1
expert,1
pragma,1
Mean,1
arise,1
__glxew_h__,1
QWERTY,1
outline,1
SDL_image:,1
synthetic,1
\"\OverridesSystemGestures"\,\,1
messageboxdata,1
SDL_ShowMessageBox),1
Raising,1
flipped,1
TEST_RESULT_NO_ASSERT,1
Remote,1
repeating,1
Transfer,1
Provide,1
Stereo,1
\mixer,\,1
min_h,1
callback_data,1
\dequeued,\,1
\"\direct3d"\\,1
\panning,\,1
wchar_t,1
SDL_Vulkan_UnloadLibrary(),1
SDL_audio_h_,1
\(-1,0)\,1
PixelType,1
manage,1
GL_TEXTURE_WRAP_S,1
\RandomUint64BoundaryValue(10,\,1
\::SDL_HAPTIC_INFINITY,\,1
\Sorry,\,1
compiled.patch);,1
20%,1
\below,\,1
\SDL_PACKEDORDER_*,\,1
recreated,1
SDL_test_crc32_h_,1
SSE2,1
\printf("\'%s',\,1
FRAMES,1
SDL_HAPTIC_SPHERICAL,1
hung,1
quietest,1
http://msdn.microsoft.com/en-us/library/4hwaceh6.aspx,1
\"\C"\\,1
increment,1
(event.jbutton.*),1
::SDL_HAPTIC_SPHERICAL,1
TEST_ENABLED,1
27000:,1
Last,1
compiled;,1
\subsystem,\,1
SDL_PROTOTYPES_ONLY,1
\item->function,\,1
intensive,1
\UTF-8,\,1
keyboard/mouse,1
\decay,\,1
blocking),1
Decrement,1
RealtimeKit,1
\64,\,1
iconv(),1
tends,1
fraction,1
app-defined,1
(dstA,1
faces,1
SDL_SYSWM_TYPE,1
SDL_touch.h,1
modulators,1
SSE4.1,1
SDL_Vulkan_LoadLibrary,1
RW_SEEK_END,1
\printf("\But\,1
18000,1
Bind,1
(~65000,1
(SDL_IsGameController(i)),1
SDL_video.h,1
SDL_UnlockAudio(),1
Finger,1
\something,\,1
\"\old-style"\\,1
spinlocks,1
time_first_note:,1
guts,1
\::SDL_WINDOW_ALLOW_HIGHDPI,\,1
\FLAC,\,1
Events,1
Frees,1
During,1
deleted,1
Zeroes,1
SDL_SCANCODE_LOCKINGSCROLLLOCK,1
SDL_VideoInit(),1
data1xdata2,1
::SDL_MIX_MAXVOLUME,1
...RandomInit(),1
2013-2014,1
Mix_PlayChannel*(),1
wired,1
SDL_config_android.h,1
\complete,\,1
\surface->pixels,\,1
(all,1
\SDL_JoystickGetGUIDString(),\,1
SDL_BlitSurface(),1
Wrapper,1
\"\opengl"\,\,1
src:,1
2^32,1
Main,1
SDL_GetPixelFormatName(),1
Pi,1
_SDL_sensor_h,1
remains,1
(event.cbutton.*),1
post:,1
documentation:,1
stacksize,1
shell_surface,1
(avoid,1
Unpauses,1
input),1
\do/while,\,1
::SDL_JOYDEVICEADDED,1
usage..,1
mangling,1
\adjustment,\,1
RGB->RGB:,1
260),1
Non-blocking,1
\(Alternatively,\,1
VkInstanceCreateInfo,1
02,1
(0-9A-Z),1
VERSION_MINOR,1
2.X,1
\limit."\\,1
Max,1
collection,1
6:,1
WORD,1
\"\:\,1
\fails,\,1
(5.1,1
additionalExtensionsCount,1
'SDL_dummy_enum',1
-flibit,1
system--so,1
TSF_INVALID_NOSF2HEADER;,1
keyword,1
\(2,\,1
watched,1
\artifacts,\,1
getting,1
returns!),1
SDL_thread_h_,1
references,1
SDL_GameController,1
GL_ONE_MINUS_SRC_ALPHA,1
Evaluates,1
<stddef.h>,1
Thumbstick,1
SDL_types.h,1
(a*2^31)-1,1
\hints,\,1
White,1
data's,1
SDL_SetSurfaceAlphaMod(),1
Internet,1
out_opacity,1
in-app,1
somehow,1
(icculus@icculus.org),1
wether,1
\called,\,1
release),1
SetWindowInputFocus(),1
sake,1
generation,1
_strlwr_s,1
\vertically,\,1
Desktop,1
\SSE2,\,1
SDL_mutex.h,1
\additions,\,1
8.1,1
PAN_LSB,1
Pauses,1
displays,1
hooked,1
accomplish,1
(event.caxis.*),1
\"\Portrait"\\,1
IFrameworkView,1
dstrect.h/2),1
assigned,1
SDL_CreateThread,1
\RandomUint16BoundaryValue(1,\,1
drum,1
\struct,1
commonly,1
__IPHONEOS__,1
https://raw.github.com/gabomdq/SDL_GameControllerDB/master/gamecontrollerdb.txt,1
versa,1
interaction,1
Shuts,1
clamped,1
\curve,\,1
sizeof(additionalExtensions),1
effect.periodic.magnitude,1
_ltoa_s,1
\tokens,\,1
::SDL_HAPTIC_DAMPER:,1
...Random(),1
lowering,1
\passed,\,1
(event.dgesture.*),1
effect;,1
Instrument,1
Circumstances,1
Print,1
.fon,1
\iOS,\,1
Which,1
parms,1
decreasing,1
bursts,1
5%,1
Different,1
srcRGBA,1
wants,1
SDL_RenderGetScale(),1
bitmasks,1
\RandomSint8BoundaryValue(-100,\,1
size---+,1
\(16-bit,\,1
\(which,\,1
VS,1
hood,1
\SDL_minf,\,1
::SDL_JOYBALLMOTION,1
do),1
userRunSeed,1
G-force,1
ALL,1
Message-digest,1
SDL_LOG_PRIORITY_WARN,1
::SDL_MULTIGESTURE,1
upside,1
Present,1
Lowpass,1
\exit,\,1
whence,1
06,1
any),1
HintTarget,1
**names,1
\::SDL_IGNORE,\,1
handle),1
versus,1
(used,1
\quiet,\,1
Includes,1
sign,1
\seconds),\,1
4:RGBA,1
Size,1
cull,1
\"\detached"\\,1
\formats,\,1
whereas,1
24-bit,1
Label,1
macro's,1
\used,\,1
SSE3,1
Lines,1
texture_border_clamp,1
lowpass,1
Steve,1
(end,1
SDL_HAPTIC_CONSTANT),1
\boolean,\,1
18000:,1
submitted,1
SDL_main_h_,1
SDL_ttf:,1
\rate,\,1
\south,\,1
item->next;,1
\suffice,\,1
complain,1
resume,1
friction,1
West,1
moving,1
UnloadLibrary,1
SDL_Vulkan_GetInstanceExtensions,1
double-buffering,1
SDL_LowerBlit(),1
\SDL_OpenAudio(),\,1
plattform,1
NEON,1
OutputDebugString(SDL_STRINGIFY_ARG(__FUNCTION__),1
Better,1
SDL_test_h_arness_h,1
SDL_assert,1
Short,1
\(1,2,3)\,1
hinter,1
\"\BypassWindowManager"\\,1
Assign,1
Environment,1
SDL_config_wiz_h_,1
\unset,\,1
applicationDidReceiveMemoryWarning(),1
\"\http://www.example.com"\\,1
\0xFFFFFFFF,\,1
\control,\,1
Switch,1
SDL_CreateColorCursor(),1
overridden,1
__gl2ext_h_,1
http://www.freetype.org/,1
\SDLK_0...SDLK_9,\,1
xi,1
De-initialize,1
-Wold-style-cast,1
SDL_gesture.h,1
U0+Y0+V0+Y1,1
Vplane,1
ran,1
Ending,1
(tentative),1
MOD,1
\zeroes"\\,1
\screen,\,1
GL_INGR_blend_func_separate,1
\synchronization,\,1
Cache,1
(32bit,1
succeed,1
\"\safe"\\,1
stretched,1
directions:,1
Eron,1
ahead,1
free()'d,1
V/U,1
SDL_MouseIsHaptic,1
ineffective,1
\implementation,\,1
reverbing,1
multiply-with-carry,1
::SDL_DOLLARRECORD,1
Mix_PlayChannel(),1
\0xFFFFFFFFFFFFFFFF,\,1
\NativeWindowType,\,1
mode),1
88,1
\clipboard,\,1
It's,1
x64,1
include/SDL_stdinc.h:174:,1
SDL_GetShapedWindowMode,1
wrong,1
draggable,1
GL_DEPTH_COMPONENT32_OES,1
resize,1
breakpoints,1
leave,1
integer),1
Apply,1
Stenciling,1
elapsed,1
::SDL_JOYAXISMOTION,1
(event.window.*),1
Assuming,1
SDL_GetRenderDrawBlendMode(),1
big,1
equality,1
expecting,1
places,1
SDL_INIT_GAMECONTROLLER,1
SDL_AtomicIncRef(),1
Created:,1
posteffect,1
SDL_rwops.h,1
Mix_SetPostMix(),1
(this,1
TML_PROGRAM_CHANGE,1
SDL_LOG_PRIORITY_VERBOSE,1
\enhancements),\,1
latest,1
GL_RGBA8_OES,1
::SDL_HAPTIC_AUTOCENTER,1
\SINT32_MAX,\,1
fast),1
resolve,1
(samples*1000)/freq,1
BANK_SELECT_MSB,1
\duration,\,1
period:,1
preferably,1
\SDL_BlitSurface(),\,1
\argument,\,1
Bitmap,1
\initialize,\,1
*),1
\X11,\,1
lowlevel,1
accuracy,1
decoders,1
scratch,1
\Linux,\,1
SDL_QueryTexture,1
direction.dir[1],1
EPOC,1
VOLUME_MSB,1
specification,1
\trapped,\,1
available),1
offscreen,1
SDL_test_harness.h,1
(event.syswm.*),1
TARGET_OS_IPHONE,1
gl.h),1
<0,1
mute,1
right-click,1
LONG,1
_STATIC_MESA,1
\status,\,1
(SDL_GameControllerButton),1
precompiled,1
\viewport,\,1
SDL_SysWMinfo,1
AVX2,1
VERSION_MAJOR,1
Profile:,1
GL_OES_single_precision,1
consist,1
catches,1
SDL_GetNumAudioDevices(),1
sizeof(additionalExtensions[0]);,1
Inertia,1
\frequently,\,1
key_pressure,1
Detects,1
Mix_HaltMusic,1
in-place,1
Family,1
analyzer,1
matters,1
SDL_stdinc.h,1
\cvt->buf,\,1
speed;,1
covers,1
\period,\,1
southeast,1
shipped,1
compatable,1
secs,1
_beginthreadex(),1
tls_lock;,1
desired->freq,1
(desktop,1
priority:,1
\"\xinput"\\,1
BC,1
depends,1
::SDL_HAPTIC_TRIANGLE,1
inifinitely,1
Drawing,1
(tm),1
Unpaused,1
SDL_SpinLock,1
\item->condition,\,1
Terminate,1
Small,1
\resources,\,1
recall,1
\pairs,\,1
dealing,1
(event.jdevice.*),1
(number,1
checks,1
MoltenVK.framework/MoltenVK,1
Zones,1
alphanumeric,1
setpriority(),1
SDL_touch_h_,1
\"\#window"\\,1
SDL_system.h,1
\changes,\,1
\profiles,\,1
84,1
confusion,1
\::SDL_SYSWMEVENT,\,1
\whence,\,1
::SDL_MOUSEBUTTONUP,1
id<MTLRenderCommandEncoder>,1
illegal,1
Detaching,1
\requested"\\,1
.it,1
Hide,1
(A440),1
etc.),1
plug,1
Locking,1
halting,1
\strings,\,1
NULL-terminated,1
allowable_error,1
Increment,1
\5,\,1
Mix_EffectDone_t,1
-Werror=old-style-cast,1
::SDL_HAPTIC_FRICTION,1
\continues,\,1
MD5Update,1
cases),1
Primitives,1
SDL_ISPIXELFORMAT_ALPHA,1
Uplane,1
\stored,\,1
sin(adjustedPan,1
SDL_GetWindowOpacity(),1
effect.periodic.period,1
...RandomInitTime(),1
\SDL_free(),\,1
\double-click,\,1
~49,1
Determines,1
SDL_render_h_,1
IDirect3D9::CreateDevice,1
mac,1
0);,1
accessed,1
SDL_shape.h,1
deltas,1
\assignment,\,1
gamecontroller),1
\::SDL_PEEKEVENT,\,1
Mix_SetReverseStereo(),1
multi-channel,1
declared,1
gordon,1
states,1
tags,1
\initialization,\,1
chunks's,1
\...\n"\,\,1
USER,1
footnotes,1
Parent,1
...);,1
invocation,1
(SDL_KEYDOWN,1
onLowMemory(),1
launches,1
intrinsic,1
Aliases,1
deliver,1
\TSF_TAN,\,1
Zenkaku/Hankaku,1
2013-02-12,1
SDL_GetRendererInfo(),1
Objects,1
Window-shape,1
Read-mostly,1
::SDL_FINGERMOTION,1
pref,1
\"\medium"\\,1
20555,1
(src/audio/psp/\*.c),1
\::SDL_HAPTIC_CARTESIAN,\,1
SDL_HapticNewEffect(),1
Yplane,1
Matt,1
samples:,1
</table>,1
\debuggers,\,1
zero),1
of:,1
\Alternately,\,1
says,1
gaps,1
0:,1
\precision,\,1
(read-only),1
(=number,1
alt,1
\khrplatform.h,\,1
\glut.h,\,1
keycode,1
case-sensitive,1
along,1
going,1
Unix,1
uint64_t,1
\hidden,\,1
feed,1
backwards-compatible,1
displaying,1
among,1
\longer,\,1
SDL_opengles.h,1
instanceCreateInfo.ppEnabledExtensionNames,1
SDL_GetThreadName(),1
\1-srcG,\,1
apologize,1
\Handled,\,1
memset(),1
total;,1
\category,\,1
samples-per-,1
y1,1
\TML_MALLOC,\,1
\mono,\,1
versions),1
Right,1
itself;,1
SDL_AtomicUnlock(),1
TrueType,1
text/plain,1
recover,1
min(),1
attack_length;,1
pretty,1
(ibag->instModNdx,1
built-in,1
SDL_test_fuzzer_h_,1
TSF_INVALID_INCOMPLETE;,1
Listening,1
SDLK_UNKNOWN,1
Either,1
SIMD),1
\unsupported,\,1
((SDL_HapticQuery(haptic),1
09:51:28,1
(optional),1
significantly,1
C4,1
steps,1
ALL_SOUND_OFF,1
Erase-Eaze,1
Volume,1
FDDI,1
SDL_cpuinfo_h_,1
Tizen,1
GL_TEXTURE_MIN_FILTER,1
prevents,1
discovery,1
\reasons,\,1
SDL_LOG_CATEGORY_APPLICATION,1
details:,1
Resets,1
angle;,1
SDL_GetRelativeMouseMode(),1
(buf),1
unset,1
insensitive,1
fuzzing,1
\"\rb"\),\,1
overlays,1
nGameControllers++;,1
\(default),\,1
Datatypes,1
VidMode,1
texw,1
::SDL_JOYBUTTONUP,1
remove),1
float32,1
placed,1
GL_RGB8_OES,1
routine,1
SDL_test_log_h_,1
performing,1
\Seriously,\,1
surface->format,1
\CALLBACK,\,1
_USE_MATH_DEFINES,1
Apparently,1
\detached,\,1
vel,1
4294967295,1
\addition,\,1
_________________,1
8-byte,1
Samsung,1
\"\none"\\,1
\semaphore,\,1
corrupt,1
motors,1
(270,1
\(channel),\,1
fix,1
Converts,1
\"\zombie"\)\,1
SDL_AndroidGetActivity,1
GL_RGBA16F_EXT,1
opengl32,1
companion,1
AUTODIN,1
GL_ATI_blend_equation_separate,1
\TSF_POWF,\,1
G,1
SDL_HapticOpen(,1
\normally,\,1
http://www.chromium.org/nativeclient/pnacl/stability-of-the-pnacl-bitcode-abi,1
committed,1
\alt,\,1
\call),\,1
declaring,1
client-side,1
effect.periodic.attack_length,1
chunk/music,1
(symbolic,1
\SDL_LoadWAV_RW(SDL_RWFromFile("\sample.wav"\,\,1
\negative,\,1
data1,1
SDL_GetAssertionReport();,1
https://developer.android.com/reference/android/hardware/SensorEvent.html#values,1
unlock,1
SDL_test_log.h,1
adjusted,1
\times,\,1
++-----------sample,1
\item->filename,\,1
sophisticated,1
\"\playback"\\,1
Constants,1
drivers:,1
\"\userdata"\\,1
Passing,1
2.1.0,1
\RandomUint8BoundaryValue(10,\,1
SDL_GetMouseState,1
ignore:,1
Chromebook,1
GL_ONE,1
share,1
Stencil,1
for(size_t,1
Same,1
\backwards,\,1
\areas,\,1
defined(__APPLE__),1
\SDL_QueueAudio(),\,1
\not,\,1
2^31,1
dimmed,1
\"\03000000341a00003608000000000000,PS3\,1
Nintendo,1
indexed,1
SDL_GetRenderDriverInfo(),1
mean..,1
SDL_atomic.h,1
SDL_SetError(),1
SetMyThreadData(void,1
CIRCUMFLEX,1
flushing,1
polled,1
extensionCount);,1
::SDL_FINGERUP,1
scenes,1
(valid,1
Higher,1
thereafter,1
*argv[]),1
\Update,\,1
keysym,1
http://www.mega-nerd.com/SRC/,1
helpful,1
(x86,1
\SDL_LOG_CATEGORY_CUSTOM,\,1
SDL_HapticNewEffect(,1
512,1
\bit,\,1
\Window,\,1
min,1
texture_compression,1
\::SDL_ADDEVENT,\,1
dots/pixels-per-inch,1
customized,1
_SDL_IMAGE_H,1
\signed/unsigned,\,1
detect,1
https://developer.apple.com/library/content/documentation/Audio/Conceptual/AudioSessionProgrammingGuide/AudioSessionCategoriesandModes/AudioSessionCategoriesandModes.html,1
IDs,1
int32,1
SDL_RenderSetLogicalSize,1
\SDL_CondWait(cond,\,1
(32,1
SDL_ShowMessageBox,1
DATA_ENTRY_MSB,1
\SDL_MixAudio(),\,1
infos,1
SDL_VERSION(&info.version);,1
B:,1
SDL_EventFilter(void,1
Beginning,1
SDL_RenderSetIntegerScale(),1
HAVE_WINAPIFAMILY_H,1
Ops,1
A:,1
\libvulkan.1.dylib,\,1
ChorusEffectsSend,1
exists,1
_bits_,1
\move,\,1
Attach,1
\"\default"\\,1
\sparingly,\,1
receiving,1
statically,1
parse,1
src/video/uikit/SDL_uikitappdelegate.m,1
\dstG,\,1
(bank_note_off,1
informational,1
75%,1
1700,1
SDL_RectEquals,1
Emscripten,1
quick,1
axes),1
SDL_RenderSetClipRect(),1
\needed,\,1
byte-swap,1
WebGL,1
testIterations,1
counteract):,1
Byteswap,1
IMEs,1
\inttypes.h,\,1
\1-srcB,\,1
SDL_version_h_,1
SDL_power.h,1
\Renderbuffer,\,1
ES20),1
circumstances,1
TML_FREE,1
toward,1
SDL_egl.h,1
2.0.9,1
network,1
possibly-undefined,1
\gr,\,1
visual,1
southwest,1
\rwops,\,1
supplied,1
\gravity,\,1
(except,1
Bit,1
streaming,1
privileges,1
SDL_CreateThreadWithStackSize(),1
unspecified),1
cvt->len,1
Set/Get/Iterate,1
\SDL_GetBasePath(),\,1
my,1
SDL_TLSGet(thread_local_storage);,1
\necessary,\,1
soundcard,1
-2147483648,1
Show,1
ClearBufferMask,1
SDL_joystick_h_,1
VERSION_MICRO,1
SDL_WINDOW_LACKS_SHAPE,1
SDL_GetBasePath,1
TML_KEY_PRESSURE,1
immediate,1
fine,1
Binary,1
OpenGL/Direct3D,1
needing,1
Polls,1
transparency,1
complicated:,1
ryan,1
\state,\,1
frequency),1
]---->,1
TextureMagFilter,1
SDL_AudioDeviceID,1
\"\oldest"\\,1
chance,1
SDL_GameControllerOpen(),1
Global,1
\RandomUint64BoundaryValue(1,\,1
signals,1
(src/thread/generic/\*.c),1
SDL_BlendMode,1
\SDL_VERSION(),\,1
func2(),1
GL_TEXTURE_MAG_FILTER,1
accepting,1
\"\OpenGL-ES"\\,1
mind:,1
SDL_system_h_,1
\page,\,1
Synchro,1
parses,1
divided,1
2010,1
developers,1
\gestures),\,1
\pthread,\,1
\Mix_RegisterEffect(),\,1
drain,1
differently,1
__wglew_h__,1
Sawtoothup,1
lowers,1
GL_OES_fragment_precision_high,1
circle,1
SDL_MessageBox,1
Very,1
uploading,1
VOLUME_LSB,1
\dstR,\,1
_SDL_TTF_H,1
(src/video/dummy/\*.c),1
tint,1
src_channels,1
Continue,1
receives,1
unaware,1
